orf_id	5F	1C	4A	8H	2G	8G	5L	2K	6F	3D	7B
CNAG_04938	8.042091197	7.328972408	7.9184788	8.293036637	6.84897023	5.76849256	5.142382876	5.210069807	5.127302566	4.792609731	4.68212522
CNAG_04939	5.989782563	6.237962112	6.035596829	6.135147104	6.232862749	6.619409223	6.607883723	6.403726911	6.32171105	6.64335608	6.632724145
CNAG_04943	3.306771406	3.073751879	3.306771406	3.275813857	2.993647287	4.252264191	3.616194971	3.223052213	3.895129411	3.43403978	3.694041266
CNAG_04944	8.532165549	8.459957953	8.290097223	8.606139671	8.261317061	7.32368563	7.46964832	7.23620764	7.054508185	7.422393759	7.44580481
CNAG_04945	4.24857296	4.180946777	4.457478115	4.456220276	4.033031804	3.533285244	3.842791979	3.817901114	3.915160611	4.088090176	4.004679454
CNAG_04946	4.784082507	4.983489609	5.025210691	5.017704549	4.720498217	4.252264191	4.525932808	4.51873934	4.227013505	4.404483144	4.064554055
CNAG_04947	4.646500924	4.59604487	5.020155146	4.973775683	4.196283842	3.73619424	3.427124002	3.003528974	3.555563166	3.418915308	2.925620218
CNAG_04948	7.605669837	7.773982001	7.555009686	7.424677268	7.755864097	7.964924608	7.973856856	8.071384992	8.008605934	8.003594581	8.07297744
CNAG_04949	6.666687867	7.309462678	7.044501584	6.845187188	7.069645128	6.612264975	6.971086728	7.046760488	6.704956535	7.189359054	7.116660292
CNAG_04950	7.86308675	8.082901812	7.730858319	7.635844828	8.220791503	8.067739878	8.457413632	8.327779115	8.119592052	8.455711373	8.230167294
CNAG_04951	7.781781293	7.922638003	7.751596222	8.066705756	7.825829467	7.646804352	7.953771097	7.705719848	8.033445273	8.137817438	8.066716618
CNAG_04952	6.000089981	6.229682299	5.717339969	5.66139216	6.406509417	6.682163661	6.818022961	6.851600405	6.827602263	6.909940706	6.659319874
CNAG_04953	9.403186277	9.043006225	8.943105461	9.505659628	8.603021342	8.46117708	8.428110426	8.175224576	7.957606225	8.170355802	8.050415942
CNAG_04954	7.476903717	7.611420062	7.555009686	7.680085363	7.567689769	7.64890059	7.535997695	7.630948356	7.449927325	7.410973114	7.558670006
CNAG_04955	6.571405903	6.819499926	7.231085344	7.125451091	6.723256539	6.596421976	6.417645104	6.627328104	6.367863676	6.30378851	6.216363295
CNAG_04956	5.113305972	5.377480597	5.530870461	5.78728266	5.311784801	4.385622441	4.306967843	4.342499587	4.250854059	4.12583723	4.200387669
CNAG_04957	6.339439826	6.459478007	6.361593149	6.135147104	6.681859383	6.738369659	6.904279423	6.979967608	6.667067199	6.854810865	6.889578379
CNAG_04958	7.004103907	6.674525048	6.939965954	7.208348649	6.417585464	6.305367187	6.180130159	6.138998521	5.851249298	5.953742956	5.906260479
CNAG_04959	6.015414329	5.928350877	6.062894664	6.125141433	5.935483629	5.469639247	5.624645248	5.701018065	5.462863622	5.641547695	5.585612274
CNAG_04960	2.992583013	3.731055182	2.793638598	2.535869413	3.772102482	3.32532891	3.746446242	3.606014987	3.746536891	4.162621789	3.650050284
CNAG_04961	6.760619072	6.709182552	6.504198648	6.423405329	6.997664039	7.001580811	7.286916496	7.22842557	7.091286696	7.041668556	7.170202724
CNAG_04962	6.884017745	6.972472087	6.58002038	6.373562993	7.233507816	8.073473777	7.917588121	7.949463242	8.144198808	8.023104458	8.163279645
CNAG_04963	8.571143473	8.475797536	8.40461013	8.416622637	8.74010646	9.568945816	9.192792412	9.099361175	9.674737987	9.702083314	9.382401406
CNAG_04967	3.671667877	3.998049966	3.973155343	3.813251368	3.956984941	4.351705752	3.877325024	4.056353796	4.548866104	3.947609063	3.933063049
CNAG_04968	4.904200586	4.55686927	4.291166312	4.432074626	5.249392719	5.128764214	5.151817293	5.111972917	5.353341312	5.408742219	5.164911062
CNAG_04969	9.482977813	9.504398723	9.357819958	9.069071574	9.860182916	10.0442318	10.0245648	10.10320936	10.34708091	10.29030312	10.36982846
CNAG_04970	6.602180219	6.200322916	6.74077991	6.836015087	6.025110269	5.653484854	5.583406645	5.446450218	5.277996901	5.23828552	5.096901748
CNAG_04973	6.987363669	7.128690301	7.031998398	7.182046528	7.099427687	7.186111419	7.117906067	6.919629656	7.089084187	7.090212403	7.058952675
CNAG_04974	6.144145043	6.278663048	6.67957104	6.970622415	5.787213541	5.233047228	4.802402759	4.342499587	4.689253215	4.557339059	4.68212522
CNAG_04975	0.551842817	1.246451566	1.381329531	1.18741091	1.057175474	0.357730176	0.188803459	0.034217356	0.646197252	-0.169410905	0.821851198
CNAG_04976	8.592162072	8.454195095	8.302643071	8.156636084	8.871343328	8.803933938	8.942318951	9.009130679	9.022220293	9.031864108	9.22216385
CNAG_04977	5.257755053	5.478771103	5.385121364	5.096630954	5.706942762	5.819012965	5.950742776	5.625996036	5.817057315	5.726922524	5.794516729
CNAG_04978	4.213569057	4.214899746	4.291166312	4.053773796	4.016475536	3.715007661	3.899896217	3.687742809	3.790576231	3.838169551	3.672213441
CNAG_04979	6.316941014	6.174673256	6.427992309	6.261559896	6.151799394	5.811546767	5.497215178	5.402171408	5.853846189	5.723848964	5.444657259
CNAG_04980	5.732874044	5.774633346	5.620450042	5.292630328	5.867874472	5.978643349	6.333092441	6.27553942	6.230732041	6.255651588	6.220129185
CNAG_04981	11.01208053	10.39133534	11.06880218	11.72211268	9.21801577	8.288176676	7.252251264	7.108479048	7.304683206	6.960432061	6.740225409
CNAG_04982	3.013085174	3.128219002	2.840279647	2.67953048	2.734936241	3.131069099	2.840899719	2.255579412	3.568268944	2.914443444	2.134655064
CNAG_04983	5.888004333	5.976153951	5.822721755	5.78728266	6.328178577	6.191099099	6.307995556	6.294297906	6.489749047	6.476252458	6.386876602
CNAG_04984	6.822911731	6.766111246	6.911580673	6.823694201	6.80987297	6.352433272	6.34342198	6.586817162	6.366045643	6.199228859	6.332247827
CNAG_04985	9.076022275	8.935431409	9.029608165	8.89966649	9.252224699	9.143736468	9.170339074	9.239042449	9.380001578	9.322393355	9.351402781
CNAG_04986	6.113616596	5.968710606	5.742114832	5.849376588	6.229275202	6.294696212	6.214300615	6.258445679	6.375112986	6.266253623	6.286286481
CNAG_04987	5.439151208	5.410820197	5.541494989	5.615672582	5.072490183	4.931644505	4.802402759	4.641022961	4.63593403	4.522386479	4.580321979
CNAG_04988	3.684506852	3.280272375	3.697232577	3.655355189	3.153613767	1.108107873	2.013062062	1.609617336	2.195758293	1.845733366	1.645278816
CNAG_04989	5.695307374	5.731303466	5.586651369	5.864491292	5.704360894	5.525469427	5.624645248	5.562417577	5.301016235	5.321970389	5.382163424
CNAG_04990	6.736162637	6.825006551	6.745382452	6.737656838	6.888173814	6.88311053	7.002713396	7.102105303	6.802280585	6.96564558	7.035634875
CNAG_04991	6.485979549	7.012839346	7.11969249	6.988669296	6.873309728	6.644839489	6.588908284	6.155507868	6.680295649	6.71166104	6.60994108
CNAG_04992	5.283300007	5.219206252	5.505771319	5.843286088	5.104174693	5.414849872	4.97708708	5.060304202	5.266348019	5.010057644	5.09279958
CNAG_04993	4.093559125	4.064733431	4.20468375	4.203926095	4.05751532	3.162711202	3.209483328	3.254045751	3.555563166	3.340819037	3.178807867
CNAG_04994	5.656736284	5.742985938	5.742114832	5.519642876	6.002169469	6.091863693	6.318505699	6.109644612	6.017980325	6.149700145	6.358112813
CNAG_04997	5.537962166	5.446982418	5.257755053	5.132035887	5.74512636	5.944917805	5.829587641	5.900290561	5.866760988	5.927265351	6.02080398
CNAG_04998	4.704378745	4.943546963	4.848246783	4.704878659	4.75583792	4.482835704	4.504000005	4.658503319	4.414594474	4.389043939	4.538707088
CNAG_04999	5.423919475	4.943546963	5.118045928	5.366686058	4.85694214	4.603033683	4.637588681	4.342499587	4.442467163	4.479293957	4.289109914
CNAG_05000	5.361331585	5.526868623	5.487572196	5.40853617	5.767560659	6.116310107	5.934435979	5.698203599	5.980447553	5.881107249	5.809592282
CNAG_05001	5.796350043	5.889459892	5.465425806	5.424942109	5.899820074	5.672843053	5.878709079	6.0223274	6.001679752	6.017885955	5.856318063
CNAG_05002	2.817147597	3.05512942	2.840279647	2.733215109	2.794412952	2.961527887	2.840899719	2.481904286	3.075471695	2.132036632	2.257013595
CNAG_05003	5.509383756	5.624832978	5.907300496	6.277457442	5.478207779	4.963434021	4.906389286	4.769920651	4.790320799	4.963910274	4.922972727
CNAG_05004	6.060434277	5.907739559	6.094503632	5.980025587	6.170626925	6.202561371	6.077435786	6.099014628	6.295205735	6.1289379	6.057049623
CNAG_05005	6.242926235	6.260489584	6.561000171	6.572598238	6.016810306	5.602480092	5.533756072	5.27572838	5.40028619	5.346157701	5.263093733
CNAG_05006	5.050226045	4.876184867	4.952768202	4.802283966	5.224381264	5.371501606	5.211681548	5.038217202	5.33487088	5.172173915	5.248416826
CNAG_05007	5.811060467	6.064930451	5.904559652	6.104919473	6.043612419	6.187258015	6.170879676	6.033535464	6.099020668	6.0303793	6.218247469
CNAG_05008	4.76607628	5.150691734	5.187337619	4.922702151	5.044183672	4.807028334	5.054576189	5.20214507	4.843553565	4.905426627	4.913700612
CNAG_05009	4.572455147	4.943546963	4.257192825	4.415750055	5.019470902	5.388328506	5.459724664	5.237468522	5.331148247	5.453960958	5.41539208
CNAG_05010	1.947898875	1.431098475	2.070341302	0.935919697	1.981410331	2.134136562	1.465657328	1.510424275	1.984497793	1.799767677	1.773827387
CNAG_05011	5.57635541	5.70765083	5.656736284	5.572143952	5.742611989	5.47595037	5.611029604	5.48288384	5.375198146	5.512128979	5.451080793
CNAG_05012	6.345515456	6.242084267	6.496938594	6.477493705	6.259488709	5.926603203	5.81778247	5.712221342	6.099020668	5.889360849	5.662355687
CNAG_05013	8.615395269	8.541658674	8.548058948	8.315758867	8.851936322	8.67957673	8.861611394	8.933367486	8.911282415	8.923846553	8.88852173
CNAG_05015	4.784082507	4.74871013	5.279073802	5.101742309	4.720498217	3.99538177	3.629762181	3.743409208	3.93491749	3.70734618	3.533820151
CNAG_05016	1.559159547	1.542250549	1.502284061	1.752927112	1.911498156	1.232598384	1.740368608	1.949643976	1.73690517	1.845733366	1.645278816
CNAG_05017	5.270584068	5.128596053	5.098991943	5.065576591	5.371590102	5.003303231	5.113703702	5.077733525	5.479775137	5.43904497	5.18431853
CNAG_05018	4.842530169	4.78871267	5.103779083	4.893526715	4.824021764	3.857168085	3.616194971	3.721399718	4.09274924	3.958109914	3.650050284
CNAG_05019	5.122770362	5.396097631	5.454223807	5.358168358	5.51697783	5.364715506	5.225150608	5.349332443	5.410906078	5.263904578	5.145238956
CNAG_05020	4.672511466	4.665215403	4.853940834	4.643113912	4.770722464	4.047161167	4.127338497	4.038662657	4.496647278	4.292769211	4.386161818
CNAG_05021	3.619137949	4.007766967	4.265761493	3.669193666	4.362709407	3.471459403	4.136871485	4.174466014	4.489984998	4.267662074	3.995919424
CNAG_05022	2.793638598	2.89680601	2.416565903	2.906785587	2.368194853	1.891339456	2.132237147	1.656768296	2.162627312	2.273282167	2.000949175
CNAG_05023	6.511422349	6.504785292	6.323111933	6.203308646	6.528292186	6.540312917	6.640082865	6.586817162	6.614438281	6.64822792	6.586792442
CNAG_05024	4.666052662	4.583104177	4.790034986	4.095366912	4.725600056	4.812025689	4.540371598	4.658503319	5.15283411	4.833106819	4.68212522
CNAG_05025	5.025210691	5.384956264	5.381183543	4.99040615	5.227980987	5.284290925	5.269160403	5.499145224	5.483133781	5.476049711	5.412103444
CNAG_05026	5.530870461	5.734232965	5.837167052	5.542377677	5.939880218	5.466473302	5.787839879	5.574745742	5.817057315	5.648047957	5.368654665
CNAG_05027	3.941416052	4.536875188	4.558574239	4.479968456	4.281895097	3.986568268	4.396992815	4.056353796	4.083927931	4.564229095	4.392850538
CNAG_05028	7.642325029	7.224512578	6.818550361	6.826784301	7.882315237	7.343666769	7.424630414	7.51338503	7.809624855	7.852780031	7.842596924
CNAG_05029	6.424169935	6.494455341	6.139490201	6.196157765	6.40492016	6.640632118	6.592376979	6.631759896	6.615968916	6.683460749	6.761055319
CNAG_05030	5.465425806	5.331794379	5.55903049	5.314808792	5.505159169	5.799016593	5.744847957	5.775004576	5.632770815	5.529835804	5.591439103
CNAG_05031	8.487075816	8.073679495	8.149591074	8.639472542	7.903291771	6.927533719	6.450508079	6.589857296	6.790129195	6.644981855	6.677238509
CNAG_05032	3.35575345	3.502729438	3.306771406	3.346415725	3.582665816	4.097146372	3.783333975	3.775806395	3.822745369	4.019558847	3.593105405
CNAG_05033	6.701843417	7.137568645	6.943975785	6.930968058	6.861770689	7.523508839	7.310274683	7.373966897	7.104431602	7.255769698	7.218067502
CNAG_05034	6.828706456	6.686674492	6.837355135	6.734369592	6.873309728	6.812554506	6.80313184	6.746544824	7.005133242	6.696062313	6.853664502
CNAG_05035	5.569450388	5.659149436	6.023015892	6.147557391	5.709520018	5.291465101	5.401596373	5.489410405	5.070383637	5.342154538	5.507640762
CNAG_05036	6.805386582	6.949968038	6.615649772	6.640903975	6.920790434	7.239018964	7.26643462	7.104233015	7.137845103	7.344490727	7.217125605
CNAG_05037	3.759229989	3.998049966	4.01441658	3.346415725	4.05751532	4.654019219	4.703225467	4.53144479	4.859147772	4.676589201	4.386161818
CNAG_05038	5.291715457	5.083362797	5.146163213	5.38357206	5.52285105	5.003303231	5.099147451	5.064681313	5.360663777	5.172173915	4.922972727
CNAG_05039	5.757385818	6.029595749	6.087270481	5.812441834	6.200249063	6.398012273	6.367915236	6.432800693	6.384123697	6.33433844	6.496518523
CNAG_05040	1.249298536	1.594771877	2.218939442	2.784973523	2.015135678	1.503641697	0.875774487	0.793853328	-0.087760356	-0.169410905	0.244448387
CNAG_05041	8.077808337	8.281712206	8.030824335	8.362288304	8.316459498	8.241247359	8.29554056	8.069208243	8.143137631	8.394207902	8.197588678
CNAG_05042	7.040761992	7.096040388	6.982173502	7.132960235	6.988143218	5.678326591	5.710146222	5.796217159	5.665659485	5.720768841	5.812089629
CNAG_05043	6.134820292	6.304515931	6.118355533	6.084410032	6.236441398	6.537298484	6.375988111	6.484354752	6.340349645	6.405122222	6.555835017
CNAG_05044	4.307857679	4.256247229	4.27427957	4.295993384	4.575451662	4.288570922	4.237776204	4.313367968	4.258714159	4.584703943	4.303380636
CNAG_05045	5.069930647	4.794337838	4.801866767	4.711580986	4.870824116	5.437662745	5.294935952	5.174060582	5.644817258	5.494202127	5.385520942
CNAG_05046	0.94231373	1.179249132	1.31682389	0.513329798	1.546672054	0.898572944	0.328469392	0.409426044	1.060105138	1.429020999	1.108598986
CNAG_05049	5.396870744	5.280611714	5.537962166	5.46911954	5.496231199	5.108597162	5.211681548	5.042661736	5.182060836	5.25541534	5.284832876
CNAG_05050	7.166202471	7.234891934	7.318106114	7.324395035	7.0836202	6.568640202	6.490096482	6.652263468	6.694853052	6.618747004	6.679975575
CNAG_05053	4.936759979	5.396097631	5.27483518	4.899409194	5.390986683	6.087748711	5.974862503	6.092598838	5.912319799	6.037823704	5.931746722
CNAG_05055	4.790034986	5.133042345	4.909678436	5.101742309	5.348626154	5.368112546	5.463517861	5.381267472	5.327415983	5.412565054	5.361852553
CNAG_05056	4.904200586	5.133042345	4.973839882	4.951299251	5.311784801	5.319810286	5.161190416	5.137129521	5.293383861	5.3777893	5.263093733
CNAG_05057	6.164907947	5.6089606	5.982003384	5.917629448	6.144199041	6.015936159	5.674589178	5.605112992	6.6205511	6.035346502	5.697899176
CNAG_05058	6.194380916	6.35296742	6.709715237	6.557796553	6.43793235	6.258545246	6.227745359	5.997358804	6.103392162	6.172424194	6.077952822
CNAG_05059	9.507118682	9.716088888	9.674334234	9.707950807	9.661545774	9.301742621	9.128841723	9.3247942	9.23314524	9.156776401	9.220284787
CNAG_05060	6.615649772	6.327975801	6.412641673	6.822146665	6.170626925	5.875005205	5.77263227	5.817122358	5.63880661	5.618563326	5.640039391
CNAG_05061	4.551583379	4.57659004	5.155415171	4.869753971	4.85694214	4.259599001	4.246608823	4.020751884	4.32759202	4.233491406	4.130071218
CNAG_05062	6.240754708	6.542041285	6.385378651	6.268394592	6.501773468	6.709201669	6.553754771	6.568440585	6.516219828	6.452311012	6.576546933
CNAG_05063	6.158020127	6.482309499	6.381441534	5.943482149	6.510667312	6.38800732	6.559082715	6.461300125	6.558225138	6.563082456	6.708405554
CNAG_05064	1.717455614	1.372136853	1.61387761	1.587888314	1.799835513	1.644770987	0.328469392	1.656768296	1.984497793	1.23541798	1.773827387
CNAG_05065	2.863046645	2.9380453	3.167388554	2.952769414	2.693877668	2.448434091	2.206547147	2.344662797	2.408540222	2.432368792	2.286047818
CNAG_05066	4.819434465	5.012737217	5.320788873	5.38357206	4.824021764	4.378902592	4.554667312	4.623328203	4.186382306	4.28444862	4.35909245
CNAG_05067	1.381329531	0.873937699	1.249298536	0.740042716	0.771688281	0.561379108	0.572797959	0.875846296	0.063491329	0.928758489	0.46360579
CNAG_05068	8.742082613	8.755727442	8.676518713	8.699705549	8.703405075	8.591135056	8.641124477	8.703932069	8.485928186	8.606004899	8.574498843
CNAG_05069	8.241511093	8.199838028	8.325876465	8.23315934	8.328246013	7.918183253	8.11257856	8.319103558	8.135687456	8.136084394	7.968830442
CNAG_05070	8.610358022	8.156817018	7.750070262	7.964495541	8.546843607	8.676154932	8.593453597	8.431403095	9.080755537	9.02968781	8.926760841
CNAG_05071	3.983581811	4.312212387	4.034612945	3.897959892	4.16657933	4.004141757	4.237776204	3.974977287	4.210898081	4.049328903	4.130071218
CNAG_05072	2.070341302	2.372985783	2.416565903	2.859287701	2.25983292	2.16571219	2.558311715	2.160631188	2.195758293	2.306533886	2.102372263
CNAG_05074	7.028226213	6.820878554	6.805386582	7.080851221	6.732155973	6.630766939	6.391999592	6.243079325	6.486405786	6.36622739	6.413434365
CNAG_05075	5.5555404	5.185355679	5.745181988	5.57949054	4.981589427	2.00043324	1.200656799	1.403904292	1.946071923	1.752289144	1.645278816
CNAG_05076	5.316671227	5.210817778	5.240470289	5.166592725	5.180469096	5.378255936	5.357429324	5.409072615	5.561481064	5.453960958	5.316839461
CNAG_05077	7.689262683	7.286695394	8.085694028	8.299724169	6.555765218	5.411561242	5.104015871	4.907862708	5.242764226	4.786730506	4.458085557
CNAG_05078	7.487015876	7.297628931	7.54272291	7.277736077	7.576187567	7.3878467	7.381173579	7.453727271	7.802248916	7.590433294	7.511046774
CNAG_05079	1.61387761	0.873937699	0.551842817	1.262360326	1.592072526	1.644770987	0.964106844	0.793853328	1.866006399	1.488182798	0.821851198
CNAG_05080	8.486617725	8.466138472	8.40461013	8.315758867	8.496619967	8.401093177	8.506040457	8.504914234	8.467394293	8.412935802	8.460528281
CNAG_05081	6.682773937	6.676049336	6.777195562	6.583600686	6.754791293	7.114094475	7.21223058	7.183851605	7.179846485	7.165770195	7.057900911
