"Entry" "orf_id"
"673" "J9VE58" "CNAG_00460"
"674" "J9VRU0" "CNAG_05130"
"675" "T2BNS5" "CNAG_05313"
"676" "T2BPE9" "CNAG_03239"
"677" "J9W0V2" "CNAG_01483"
"678" "J9VRK1" "CNAG_04356"
"679" "J9VSF6" "CNAG_04478"
"680" "J9VZX3" "CNAG_04900"
"681" "J9VTY2" "CNAG_00939"
"682" "J9VWD2" "CNAG_05692"
"683" "J9VH39" "CNAG_00560"
"684" "J9VMS0" "CNAG_01392"
"685" "J9VV68" "CNAG_04904"
"686" "J9VWY4" "CNAG_01682"
"687" "J9VZY5" "CNAG_04886"
"688" "J9VE38" "CNAG_00161"
"689" "J9VFI8" "CNAG_03613"
"690" "T2BN71" "CNAG_02943"
"691" "J9W108" "CNAG_06421"
"692" "J9VIG4" "CNAG_04977"
"693" "J9VLN5" "CNAG_00473"
"694" "J9VQQ8" "CNAG_02656"
"695" "J9VUR6" "CNAG_01791"
"696" "J9VV42" "CNAG_02253"
"697" "J9VVD9" "CNAG_05995"
"698" "J9VS49" "CNAG_04916"
"699" "J9VTI9" "CNAG_06613"
"700" "J9VTM0" "CNAG_01081"
"701" "J9VUU9" "CNAG_04471"
"702" "J9VRS0" "CNAG_04206"
"703" "J9VRS1" "CNAG_02508"
"704" "J9VKR8" "CNAG_02671"
"705" "J9VYY0" "CNAG_06423"
"706" "T2BN84" "CNAG_02705"
"707" "J9VSS5" "CNAG_01369"
"708" "J9VXK2" "CNAG_03183"
"709" "J9VMV7" "CNAG_02235"
"710" "J9VJ23" "CNAG_05167"
"711" "J9VPR1" "CNAG_05934"
"712" "J9W1F4" "CNAG_05406"
"713" "J9VI73" "CNAG_00173"
"714" "J9VLF8" "CNAG_01058"
"715" "J9VJ51" "CNAG_00498"
"716" "J9VKD8" "CNAG_01424"
"717" "J9VM71" "CNAG_02255"
"718" "J9VU79" "CNAG_07594"
"719" "J9VUL5" "CNAG_03091"
"720" "J9VZZ2" "CNAG_05598"
"721" "J9W204" "CNAG_05619"
"722" "J9W447" "CNAG_05573"
"723" "J9VZ11" "CNAG_04223"
"724" "J9VJL1" "CNAG_07814"
"725" "J9VSY5" "CNAG_01307"
"726" "J9VJZ7" "CNAG_01352"
"727" "J9VRQ1" "CNAG_04432"
"728" "J9VH85" "CNAG_04028"
"729" "T2BQJ3" "CNAG_07466"
"730" "J9VHM0" "CNAG_02999"
"731" "J9VW93" "CNAG_06670"
"732" "J9VL29" "CNAG_07447"
"733" "J9VM77" "CNAG_00666"
"734" "T2BQI4" "CNAG_00681"
"735" "J9VSP3" "CNAG_01397"
"736" "J9VLK8" "CNAG_05067"
"737" "J9VRD3" "CNAG_07753"
"738" "J9VVU8" "CNAG_04697"
"739" "J9W2E2" "CNAG_06066"
"740" "J9W379" "CNAG_06402"
"741" "J9VEZ9" "CNAG_00757"
"742" "J9VGW2" "CNAG_00469"
"743" "J9VPB9" "CNAG_04035"
"744" "J9VJF0" "CNAG_05315"
"745" "J9VRX4" "CNAG_05842"
"746" "J9VQ52" "CNAG_02861"
"747" "J9VTB7" "CNAG_03437"
"748" "J9VV35" "CNAG_06113"
"749" "J9VS41" "CNAG_05262"
"750" "J9VTW9" "CNAG_01502"
"751" "J9VWP5" "CNAG_04293"
"752" "T2BPY4" "CNAG_06292"
"753" "J9VLZ7" "CNAG_00590"
"754" "J9VDU5" "CNAG_00317"
"755" "J9VGZ7" "CNAG_03918"
"756" "J9VRJ0" "CNAG_05066"
"757" "J9VG51" "CNAG_03856"
"758" "J9VK93" "CNAG_07461"
"759" "J9VYJ9" "CNAG_03584"
"760" "J9VR44" "CNAG_03518"
"761" "J9VK38" "CNAG_06876"
"762" "J9VNJ4" "CNAG_01159"
"763" "J9VR37" "CNAG_06923"
"764" "J9VER3" "CNAG_00707"
"765" "J9VK07" "CNAG_01343"
"766" "J9VFB7" "CNAG_00659"
"767" "J9VLU1" "CNAG_02401"
"768" "J9VP90" "CNAG_05124"
"769" "J9VSZ0" "CNAG_03291"
"770" "J9VSZ1" "CNAG_04655"
"771" "J9VXF4" "CNAG_01895"
"772" "J9W469" "CNAG_05602"
"773" "J9VQG0" "CNAG_01288"
"774" "J9VXR7" "CNAG_03274"
"775" "J9VDR3" "CNAG_00034"
"776" "J9VGK9" "CNAG_03777"
"777" "J9VUV6" "CNAG_02349"
"778" "J9VXT5" "CNAG_03294"
"779" "J9W2N9" "CNAG_06153"
"780" "J9VG50" "CNAG_00185"
"781" "J9VM98" "CNAG_00686"
"782" "J9VZH5" "CNAG_01863"
"783" "J9VK17" "CNAG_01333"
"784" "J9VM40" "CNAG_03028"
"785" "J9VUS5" "CNAG_03138"
"786" "J9VIK5" "CNAG_02663"
"787" "J9VN30" "CNAG_02701"
"788" "J9VPD6" "CNAG_03122"
"789" "T2BPS1" "CNAG_08010"
"790" "T2BPV5" "CNAG_06124"
"791" "T2BQ13" "CNAG_07958"
"792" "J9VUI3" "CNAG_04340"
"793" "J9W1G8" "CNAG_01696"
"794" "J9VI63" "CNAG_02561"
"795" "J9VJ62" "CNAG_05222"
"796" "J9VRD4" "CNAG_06656"
"797" "J9VMB1" "CNAG_02955"
"798" "T2BN69" "CNAG_04534"
"799" "J9VPG3" "CNAG_05219"
"800" "J9VW82" "CNAG_01469"
"801" "J9VZ44" "CNAG_01695"
"802" "J9VZ50" "CNAG_06506"
"803" "J9W1I8" "CNAG_01728"
"804" "J9VGF6" "CNAG_03962"
"805" "J9VND5" "CNAG_02573"
"806" "J9VKH6" "CNAG_01390"
"807" "J9VYN4" "CNAG_01559"
"808" "J9VZD5" "CNAG_01813"
"809" "J9VZM3" "CNAG_01928"
"810" "J9W038" "CNAG_06099"
"811" "J9VRC2" "CNAG_06978"
"812" "J9VS32" "CNAG_04342"
"813" "J9VW60" "CNAG_06486"
"814" "J9VDK2" "CNAG_07342"
"815" "T2BNN8" "CNAG_07981"
"816" "T2BNY7" "CNAG_00025"
"817" "J9VUS4" "CNAG_04446"
"818" "J9VKK7" "CNAG_01148"
"819" "J9VN02" "CNAG_01316"
"820" "J9VNL3" "CNAG_07481"
"821" "J9VNT2" "CNAG_05004"
"822" "J9VPX5" "CNAG_07722"
"823" "J9VRU1" "CNAG_04231"
"824" "J9VRV3" "CNAG_04246"
"825" "J9VFY3" "CNAG_03776"
"826" "J9VHN1" "CNAG_00746"
"827" "J9VQL4" "CNAG_02709"
"828" "J9VUW1" "CNAG_04487"
"829" "J9VPT9" "CNAG_02967"
"830" "J9VR34" "CNAG_04157"
"831" "J9VFT7" "CNAG_00079"
"832" "J9VPE9" "CNAG_03132"
"833" "J9VDS3" "CNAG_00288"
"834" "J9VTH0" "CNAG_01135"
"835" "J9VTS7" "CNAG_01642"
"836" "J9VVS0" "CNAG_04728"
"837" "J9VV04" "CNAG_07778"
"838" "J9VX58" "CNAG_05612"
"839" "J9VLQ5" "CNAG_02452"
"840" "J9VQ40" "CNAG_03147"
"841" "J9VS64" "CNAG_02404"
"842" "J9VJ05" "CNAG_07796"
"843" "J9VJB0" "CNAG_00558"
"844" "J9VLH3" "CNAG_01044"
"845" "J9VW71" "CNAG_06986"
"846" "J9VW25" "CNAG_07913"
"847" "J9VJE1" "CNAG_05079"
"848" "J9VXF5" "CNAG_05486"
"849" "J9VDT1" "CNAG_07349"
"850" "J9W081" "CNAG_04806"
"851" "J9VP85" "CNAG_05119"
"852" "J9VXV3" "CNAG_03314"
"853" "J9VWQ4" "CNAG_05826"
"854" "J9VXE0" "CNAG_01875"
"855" "J9VKM8" "CNAG_02713"
"856" "J9W0Y4" "CNAG_06391"
"857" "J9VEJ8" "CNAG_00634"
"858" "J9VG56" "CNAG_03595"
"859" "J9VN29" "CNAG_01291"
"860" "J9VKP5" "CNAG_07526"
"861" "J9VMZ2" "CNAG_02748"
"862" "J9VPS1" "CNAG_07685"
"863" "J9VST0" "CNAG_01363"
"864" "J9VUP6" "CNAG_03115"
"865" "T2BM70" "CNAG_06862"
"866" "J9VZQ9" "CNAG_04531"
"867" "J9W1S1" "CNAG_05508"
"868" "J9VRF7" "CNAG_04116"
"869" "J9VW12" "CNAG_03592"
"870" "J9VI18" "CNAG_06770"
"871" "J9VN70" "CNAG_03645"
"872" "J9VVJ5" "CNAG_03415"
"873" "J9VH64" "CNAG_04003"
"874" "J9VHB0" "CNAG_00638"
"875" "J9W1G2" "CNAG_05416"
"876" "J9VUI5" "CNAG_01931"
"877" "J9VP52" "CNAG_07684"
"878" "J9VQC8" "CNAG_02194"
"879" "J9VQL2" "CNAG_01263"
"880" "J9VYI7" "CNAG_06252"
"881" "J9VLW8" "CNAG_05151"
"882" "J9VQR5" "CNAG_02063"
"883" "J9VL33" "CNAG_06900"
"884" "T2BNW0" "CNAG_08025"
"885" "J9VKK4" "CNAG_01365"
"886" "J9VUI7" "CNAG_04345"
"887" "J9VVW1" "CNAG_04677"
"888" "J9VRQ0" "CNAG_05766"
"889" "J9VRS5" "CNAG_05115"
"890" "J9W4B1" "CNAG_05654"
"891" "J9VWJ6" "CNAG_05756"
"892" "J9VSU9" "CNAG_01345"
"893" "J9VU37" "CNAG_05810"
"894" "J9VUK9" "CNAG_04370"
"895" "J9VRK7" "CNAG_04366"
"896" "J9VTP4" "CNAG_01056"
"897" "J9VTH7" "CNAG_01126"
"898" "J9VLU2" "CNAG_04064"
"899" "T2BPK3" "CNAG_04339"
"900" "J9VTJ4" "CNAG_07664"
"901" "J9VL06" "CNAG_07574"
"902" "J9VMV3" "CNAG_02793"
"903" "J9W3R7" "CNAG_05427"
"904" "J9VXN5" "CNAG_03225"
"905" "J9VDP5" "CNAG_00015"
"906" "J9VL13" "CNAG_02562"
"907" "T2BPH8" "CNAG_04504"
"908" "J9VR63" "CNAG_06591"
"909" "J9VS60" "CNAG_05281"
"910" "J9VIP1" "CNAG_00305"
"911" "J9W2W3" "CNAG_06247"
"912" "J9VNE9" "CNAG_01207"
"913" "J9VHB4" "CNAG_02894"
"914" "J9VLG5" "CNAG_02505"
"915" "J9VP26" "CNAG_05917"
"916" "J9W0S0" "CNAG_07934"
"917" "J9VFX5" "CNAG_00115"
"918" "J9VK79" "CNAG_06801"
"919" "J9VUD2" "CNAG_02502"
"920" "J9VX27" "CNAG_07692"
"921" "J9W1D7" "CNAG_05387"
"922" "T2BQ85" "CNAG_00176"
"923" "J9VFY1" "CNAG_00120"
"924" "J9VXE6" "CNAG_07841"
"925" "T2BNS1" "CNAG_05308"
"926" "J9VMA2" "CNAG_02218"
"927" "T2BQS0" "CNAG_03756"
"928" "J9VER4" "CNAG_00410"
"929" "J9VQ82" "CNAG_02257"
"930" "J9VMT9" "CNAG_01373"
"931" "J9VXU6" "CNAG_05662"
"932" "J9VNU8" "CNAG_01041"
"933" "J9VP68" "CNAG_07703"
"934" "J9VSZ7" "CNAG_03300"
"935" "J9VLN6" "CNAG_03994"
"936" "J9VPF4" "CNAG_07713"
"937" "J9VR45" "CNAG_06932"
"938" "J9VWS2" "CNAG_05846"
"939" "T2BNM4" "CNAG_01314"
"940" "T2BQ45" "CNAG_05516"
"941" "J9VZD1" "CNAG_01808"
"942" "J9VF12" "CNAG_00541"
"943" "J9VNV8" "CNAG_06623"
"944" "J9VY61" "CNAG_03426"
"945" "J9VYF9" "CNAG_03540"
"946" "J9VGM3" "CNAG_04037"
"947" "J9VMG4" "CNAG_02421"
"948" "J9VKU9" "CNAG_07546"
"949" "J9VLI7" "CNAG_02487"
"950" "J9VME6" "CNAG_06863"
"951" "J9VUE0" "CNAG_05909"
"952" "J9VSI8" "CNAG_02239"
"953" "J9W183" "CNAG_01630"
"954" "J9VZG3" "CNAG_01849"
"955" "J9VLH6" "CNAG_02496"
"956" "J9VK64" "CNAG_02860"
"957" "J9W163" "CNAG_01610"
"958" "J9VVJ6" "CNAG_02079"
"959" "J9VQ43" "CNAG_02306"
"960" "J9VQA1" "CNAG_03433"
"961" "J9VIH2" "CNAG_03706"
"962" "J9VQM2" "CNAG_03553"
"963" "J9VDB8" "CNAG_00145"
"964" "J9VNB9" "CNAG_02588"
"965" "J9VNF5" "CNAG_02027"
"966" "J9VQS2" "CNAG_07540"
"967" "J9VSG6" "CNAG_07405"
"968" "J9VUU1" "CNAG_07633"
"969" "J9W1H7" "CNAG_05431"
"970" "J9VSJ7" "CNAG_07414"
"971" "J9VVV4" "CNAG_04687"
"972" "J9VYD1" "CNAG_06188"
"973" "J9VYM3" "CNAG_06291"
"974" "J9VZ06" "CNAG_06452"
"975" "J9VI59" "CNAG_00157"
"976" "J9VUD0" "CNAG_04271"
"977" "J9W229" "CNAG_05648"
"978" "J9VQE5" "CNAG_02797"
"979" "J9VZR0" "CNAG_01975"
"980" "J9W330" "CNAG_06337"
"981" "J9VQB5" "CNAG_02209"
"982" "J9VSG4" "CNAG_07775"
"983" "J9VXQ7" "CNAG_03259"
"984" "J9VRH7" "CNAG_05674"
"985" "J9VFD3" "CNAG_00674"
"986" "J9VI53" "CNAG_02820"
"987" "J9W3R3" "CNAG_05422"
"988" "J9VP12" "CNAG_06691"
"989" "J9VP36" "CNAG_03930"
"990" "J9VRB1" "CNAG_00988"
"991" "J9VSC4" "CNAG_02330"
"992" "J9VUZ2" "CNAG_01882"
"993" "J9VVG9" "CNAG_02104"
"994" "J9VG20" "CNAG_00154"
"995" "J9VMC2" "CNAG_00710"
"996" "J9W044" "CNAG_07893"
"997" "T2BNI6" "CNAG_02705"
"998" "J9VK03" "CNAG_02921"
"999" "J9VFD7" "CNAG_00679"
"1000" "J9VFK3" "CNAG_03629"
"1001" "J9VTL5" "CNAG_01086"
"1002" "J9VS36" "CNAG_04926"
"1003" "J9VGN1" "CNAG_00361"
"1004" "J9VPH7" "CNAG_05239"
"1005" "J9VT43" "CNAG_01267"
"1006" "J9VTB5" "CNAG_01203"
"1007" "J9VUU7" "CNAG_01827"
"1008" "J9VQS8" "CNAG_02053"
"1009" "J9VWQ1" "CNAG_01636"
"1010" "J9VI12" "CNAG_07311"
"1011" "J9VKX4" "CNAG_07203"
"1012" "J9VM79" "CNAG_02988"
"1013" "J9VP23" "CNAG_03915"
"1014" "J9VPW1" "CNAG_02947"
"1015" "J9VYI4" "CNAG_03566"
"1016" "J9VMU3" "CNAG_07652"
"1017" "J9W0H9" "CNAG_06221"
"1018" "J9VMC8" "CNAG_00715"
"1019" "J9VZ43" "CNAG_04270"
"1020" "J9VU21" "CNAG_01725"
"1021" "J9VE45" "CNAG_00445"
"1022" "J9VMB2" "CNAG_05309"
"1023" "J9VRR0" "CNAG_04191"
"1024" "J9VW62" "CNAG_04562"
"1025" "J9VKW0" "CNAG_01035"
"1026" "J9VY43" "CNAG_03407"
"1027" "J9VEA6" "CNAG_07338"
"1028" "J9W0N6" "CNAG_04600"
"1029" "J9VP97" "CNAG_07707"
"1030" "J9VW23" "CNAG_06206"
"1031" "T2BPM3" "CNAG_07867"
"1032" "T2BNJ1" "CNAG_02665"
"1033" "J9VVE0" "CNAG_03354"
"1034" "J9VTQ6" "CNAG_06687"
"1035" "J9VDW8" "CNAG_00348"
"1036" "J9VTX0" "CNAG_05731"
"1037" "J9VU54" "CNAG_04184"
"1038" "J9VKN0" "CNAG_01342"
"1039" "J9VH00" "CNAG_03923"
"1040" "J9VLS3" "CNAG_05111"
"1041" "J9VM18" "CNAG_02310"
"1042" "J9VTC9" "CNAG_04715"
"1043" "T2BP41" "CNAG_02427"
"1044" "J9VI95" "CNAG_03623"
"1045" "J9VJP3" "CNAG_07005"
"1046" "T2BNL2" "CNAG_02012"
"1047" "J9VEM3" "CNAG_00663"
"1048" "J9VID6" "CNAG_03666"
"1049" "J9VTU6" "CNAG_01476"
"1050" "J9VV01" "CNAG_02292"
"1051" "J9VM76" "CNAG_02241"
"1052" "J9VS81" "CNAG_07188"
"1053" "J9VUG1" "CNAG_02475"
"1054" "J9VWJ1" "CNAG_05414"
"1055" "T2BN53" "CNAG_07968"
"1056" "J9VYE3" "CNAG_01461"
"1057" "J9VFQ7" "CNAG_03697"
"1058" "J9VP62" "CNAG_07698"
"1059" "J9VQB1" "CNAG_02214"
"1060" "J9VLG9" "CNAG_00397"
"1061" "J9VLI5" "CNAG_03929"
"1062" "J9VNA6" "CNAG_01255"
"1063" "J9W123" "CNAG_01565"
"1064" "J9VR65" "CNAG_04195"
"1065" "J9VSX9" "CNAG_02094"
"1066" "J9VU33" "CNAG_00885"
"1067" "J9VX05" "CNAG_05555"
"1068" "J9VVU3" "CNAG_04702"
"1069" "J9VRP5" "CNAG_05761"
"1070" "J9VPG1" "CNAG_04080"
"1071" "J9VSJ0" "CNAG_04519"
"1072" "J9W3D8" "CNAG_06468"
"1073" "J9W1H8" "CNAG_01712"
"1074" "J9VMI4" "CNAG_02122"
"1075" "J9VJC1" "CNAG_05283"
"1076" "J9VKS3" "CNAG_02665"
"1077" "J9VRV5" "CNAG_05145"
"1078" "T2BPF8" "CNAG_03314"
"1079" "J9VKC7" "CNAG_01440"
"1080" "J9VUK7" "CNAG_01715"
"1081" "J9VR76" "CNAG_04209"
"1082" "J9VYR2" "CNAG_01590"
"1083" "J9VPP6" "CNAG_03195"
"1084" "J9VQ57" "CNAG_07093"
"1085" "J9VR17" "CNAG_06566"
"1086" "J9VTX7" "CNAG_05741"
"1087" "J9VIR4" "CNAG_03805"
"1088" "J9VJF9" "CNAG_07831"
"1089" "J9VNZ7" "CNAG_00986"
"1090" "J9VNQ6" "CNAG_05783"
"1091" "J9VP88" "CNAG_05750"
"1092" "J9VMH5" "CNAG_02132"
"1093" "J9VV87" "CNAG_04885"
"1094" "J9VIW3" "CNAG_03855"
"1095" "J9VM05" "CNAG_02326"
"1096" "J9VKT2" "CNAG_00153"
"1097" "J9VPQ4" "CNAG_03002"
"1098" "J9VMA7" "CNAG_02958"
"1099" "J9VUK4" "CNAG_07704"
"1100" "T2BNU2" "CNAG_06451"
"1101" "J9W0S4" "CNAG_06321"
"1102" "J9W0V7" "CNAG_01489"
"1103" "J9VEF3" "CNAG_00582"
"1104" "J9VVI9" "CNAG_06239"
"1105" "J9VUN2" "CNAG_01988"
"1106" "J9VXY2" "CNAG_06048"
"1107" "J9W0U2" "CNAG_06341"
"1108" "J9VDV7" "CNAG_00333"
"1109" "J9VXR8" "CNAG_05632"
"1110" "J9VLQ8" "CNAG_02447"
"1111" "J9VNL5" "CNAG_05739"
"1112" "J9W268" "CNAG_06955"
"1113" "J9VKD9" "CNAG_07465"
"1114" "J9VLA1" "CNAG_00311"
"1115" "J9W0Y5" "CNAG_01520"
"1116" "J9VXM0" "CNAG_05576"
"1117" "J9VZK0" "CNAG_04460"
"1118" "T2BMC5" "CNAG_01334"
"1119" "J9VT33" "CNAG_07724"
"1120" "J9VLK4" "CNAG_00433"
"1121" "J9VMC1" "CNAG_02193"
"1122" "J9VQE7" "CNAG_01298"
"1123" "J9VT32" "CNAG_04827"
"1124" "J9VTS2" "CNAG_06976"
"1125" "J9VWV6" "CNAG_04373"
"1126" "J9VY92" "CNAG_04606"
"1127" "J9VQH8" "CNAG_01273"
"1128" "J9VSK3" "CNAG_02221"
"1129" "J9VU27" "CNAG_00890"
"1130" "J9W0Y8" "CNAG_06395"
"1131" "J9W1R8" "CNAG_05504"
"1132" "J9VK20" "CNAG_05320"
"1133" "J9VPN4" "CNAG_03027"
"1134" "J9VQ59" "CNAG_03387"
"1135" "J9VZ51" "CNAG_07764"
"1136" "J9VNZ3" "CNAG_05070"
"1137" "J9VUD1" "CNAG_05899"
"1138" "J9VUP2" "CNAG_02429"
"1139" "J9VWW5" "CNAG_04383"
"1140" "J9VZB9" "CNAG_05374"
"1141" "J9VUV2" "CNAG_02354"
"1142" "J9VW98" "CNAG_06680"
"1143" "J9W0F5" "CNAG_06191"
"1144" "J9VYI0" "CNAG_03561"
"1145" "J9VVB8" "CNAG_02160"
"1146" "J9VVL8" "CNAG_04785"
"1147" "J9VS35" "CNAG_02440"
"1148" "J9W3Q4" "CNAG_05412"
"1149" "J9VDN6" "CNAG_00005"
"1150" "J9VLB4" "CNAG_04976"
"1151" "J9VX13" "CNAG_05376"
"1152" "J9VUZ7" "CNAG_02297"
"1153" "J9VXP3" "CNAG_01992"
"1154" "J9VQU2" "CNAG_04106"
"1155" "J9VJE0" "CNAG_04026"
"1156" "J9VNP9" "CNAG_03819"
"1157" "J9VVH1" "CNAG_06219"
"1158" "J9VVT3" "CNAG_06334"
"1159" "J9VQ28" "CNAG_01423"
"1160" "J9VTD3" "CNAG_03451"
"1161" "J9VW74" "CNAG_06645"
"1162" "J9VNR5" "CNAG_01080"
"1163" "J9VM87" "CNAG_05282"
"1164" "J9VXY5" "CNAG_03349"
"1165" "J9VY10" "CNAG_04719"
"1166" "J9VHV7" "CNAG_02680"
"1167" "J9VQU6" "CNAG_03414"
"1168" "J9VVV5" "CNAG_06359"
"1169" "J9W021" "CNAG_04845"
"1170" "J9W3Y2" "CNAG_05470"
"1171" "J9W0J1" "CNAG_04652"
"1172" "T2BPZ0" "CNAG_06395"
"1173" "J9VWJ2" "CNAG_05752"
"1174" "J9VHA9" "CNAG_02899"
"1175" "J9VJC8" "CNAG_07369"
"1176" "J9VFW9" "CNAG_03761"
"1177" "J9VQ14" "CNAG_03123"
"1178" "J9VMX6" "CNAG_06760"
"1179" "J9VWV3" "CNAG_05881"
"1180" "J9VJL2" "CNAG_06825"
"1181" "J9VQX7" "CNAG_04137"
"1182" "J9W1J6" "CNAG_01743"
"1183" "J9W2P4" "CNAG_06158"
"1184" "J9VW13" "CNAG_04609"
"1185" "J9W3L6" "CNAG_05373"
"1186" "T2BMJ3" "CNAG_00870"
"1187" "J9VN63" "CNAG_07530"
"1188" "J9VNJ8" "CNAG_05719"
"1189" "J9VRD6" "CNAG_05016"
"1190" "J9VRF5" "CNAG_06681"
"1191" "J9VWM8" "CNAG_04269"
"1192" "J9VTM8" "CNAG_04602"
"1193" "J9VUZ5" "CNAG_03167"
"1194" "J9VW03" "CNAG_06419"
"1195" "J9W0P0" "CNAG_04595"
"1196" "J9VLU5" "CNAG_00897"
"1197" "J9VUM1" "CNAG_03096"
"1198" "J9VW47" "CNAG_06609"
"1199" "J9VRC3" "CNAG_00978"
"1200" "J9VSB7" "CNAG_07395"
"1201" "T2BQ76" "CNAG_05406"
"1202" "T2BQQ3" "CNAG_03597"
"1203" "J9VUU5" "CNAG_02364"
"1204" "J9VR35" "CNAG_01072"
"1205" "J9VP02" "CNAG_00981"
"1206" "J9VP49" "CNAG_03950"
"1207" "T2BNQ5" "CNAG_07434"
"1208" "J9VX79" "CNAG_01794"
"1209" "T2BNU3" "CNAG_02552"
"1210" "J9VKT6" "CNAG_03718"
"1211" "J9VMT5" "CNAG_01378"
"1212" "J9VPW9" "CNAG_03287"
"1213" "J9VKP2" "CNAG_00119"
"1214" "J9VK26" "CNAG_05325"
"1215" "J9VKW4" "CNAG_01030"
"1216" "J9VND8" "CNAG_06685"
"1217" "J9VUK6" "CNAG_01957"
"1218" "J9VJ21" "CNAG_03891"
"1219" "J9VS83" "CNAG_04392"
"1220" "J9VSI7" "CNAG_04828"
"1221" "J9VQD8" "CNAG_02184"
"1222" "J9VQG4" "CNAG_02159"
"1223" "J9VT27" "CNAG_02040"
"1224" "J9VME0" "CNAG_02173"
"1225" "J9VMV6" "CNAG_01357"
"1226" "J9VTP1" "CNAG_01612"
"1227" "J9VU45" "CNAG_00874"
"1228" "J9VKG8" "CNAG_03605"
"1229" "J9VMV0" "CNAG_02798"
"1230" "J9VLS5" "CNAG_04044"
"1231" "J9VU38" "CNAG_01745"
"1232" "J9VEE5" "CNAG_00571"
"1233" "J9VIT7" "CNAG_05097"
"1234" "J9VSI2" "CNAG_04833"
"1235" "J9VTM7" "CNAG_06659"
"1236" "J9VQ24" "CNAG_01428"
"1237" "J9VPH2" "CNAG_05834"
"1238" "J9VKR2" "CNAG_01089"
"1239" "J9VMJ5" "CNAG_02862"
"1240" "J9VUM5" "CNAG_03100"
"1241" "J9VHI3" "CNAG_02825"
"1242" "J9VMD8" "CNAG_06873"
"1243" "J9VR59" "CNAG_04939"
"1244" "J9VXG2" "CNAG_05503"
"1245" "T2BP67" "CNAG_05771"
"1246" "J9VD36" "CNAG_00054"
"1247" "J9VN60" "CNAG_02657"
"1248" "J9VMR5" "CNAG_00834"
"1249" "J9VSQ4" "CNAG_02166"
"1250" "J9VXR3" "CNAG_05627"
"1251" "J9VJX2" "CNAG_01377"
"1252" "J9VSL8" "CNAG_06997"
"1253" "J9VT28" "CNAG_04832"
"1254" "T2BN36" "CNAG_03461"
"1255" "J9VWH0" "CNAG_06365"
"1256" "J9VXI7" "CNAG_04872"
"1257" "J9VSS8" "CNAG_04727"
"1258" "J9VUH6" "CNAG_04330"
"1259" "J9VWY0" "CNAG_05910"
"1260" "J9VPT7" "CNAG_06847"
"1261" "J9VJE8" "CNAG_05310"
"1262" "J9VJW3" "CNAG_01386"
"1263" "J9VWW7" "CNAG_05511"
"1264" "J9VYH6" "CNAG_01498"
"1265" "J9VL04" "CNAG_03782"
"1266" "J9VJ78" "CNAG_03956"
"1267" "T2BMZ0" "CNAG_03120"
"1268" "T2BPN8" "CNAG_01570"
"1269" "J9VTZ2" "CNAG_07596"
"1270" "J9W0E3" "CNAG_07909"
"1271" "J9W0Y0" "CNAG_07589"
"1272" "J9VQP7" "CNAG_01237"
"1273" "J9VJ19" "CNAG_04957"
"1274" "J9VQZ6" "CNAG_02563"
"1275" "J9VTV0" "CNAG_00997"
"1276" "J9VG31" "CNAG_03831"
"1277" "J9VMR4" "CNAG_02047"
"1278" "J9VPL0" "CNAG_05879"
"1279" "J9VR60" "CNAG_03538"
"1280" "J9VHS4" "CNAG_00031"
"1281" "J9VIT9" "CNAG_00354"
"1282" "J9VPA8" "CNAG_07456"
"1283" "J9VPV1" "CNAG_03266"
"1284" "J9VEJ2" "CNAG_07375"
"1285" "J9VL75" "CNAG_01152"
"1286" "J9VLQ6" "CNAG_07489"
"1287" "J9VRP8" "CNAG_02534"
"1288" "J9W0C5" "CNAG_06157"
"1289" "J9VIH3" "CNAG_02702"
"1290" "J9VVI8" "CNAG_06056"
"1291" "J9VVJ9" "CNAG_04810"
"1292" "J9VYZ4" "CNAG_06437"
"1293" "J9VM09" "CNAG_02545"
"1294" "J9VM41" "CNAG_02514"
"1295" "J9VRA6" "CNAG_00993"
"1296" "J9VTK9" "CNAG_03531"
"1297" "J9VXJ2" "CNAG_05542"
"1298" "J9W2I6" "CNAG_06120"
"1299" "J9VKL1" "CNAG_00093"
"1300" "J9VNB4" "CNAG_02066"
"1301" "J9VFJ8" "CNAG_00738"
"1302" "J9VLT2" "CNAG_02412"
"1303" "J9VNP2" "CNAG_04958"
"1304" "J9VQK5" "CNAG_02719"
"1305" "J9VXD9" "CNAG_04919"
"1306" "T2BN66" "CNAG_02996"
"1307" "J9VWK0" "CNAG_05760"
"1308" "J9W1S0" "CNAG_01850"
"1309" "J9VGI7" "CNAG_00302"
"1310" "J9VGC0" "CNAG_03912"
"1311" "J9VLN0" "CNAG_00984"
"1312" "J9VS78" "CNAG_05299"
"1313" "J9VMK8" "CNAG_00764"
"1314" "J9VPD2" "CNAG_05794"
"1315" "J9VN58" "CNAG_02126"
"1316" "J9VNI1" "CNAG_06908"
"1317" "J9VV41" "CNAG_07720"
"1318" "J9VWU1" "CNAG_05866"
"1319" "J9VYU0" "CNAG_01624"
"1320" "J9VI38" "CNAG_02590"
"1321" "J9VR84" "CNAG_03564"
"1322" "T2BNX8" "CNAG_08028"
"1323" "T2BPU3" "CNAG_01751"
"1324" "J9VP91" "CNAG_07706"
"1325" "J9VT71" "CNAG_03394"
"1326" "T2BMP7" "CNAG_02174"
"1327" "J9VQW4" "CNAG_02597"
"1328" "J9VPT8" "CNAG_07699"
